,LOCATION,TIME,A0101,A0102,A0103,A0104,A0105,A0106,A0107,A0108,A0109,A0110,A0111,A0112,Value
395,Hungary,2006,93777.64658333334,39424.1235,18161.122708333332,108274.88610416667,33330.83004166667,76205.32554166667,88094.18841666666,22333.894416666666,57016.60825,60003.876404166665,34898.346208333336,76622.96220833334,63.0
396,Hungary,2007,102763.59787499999,43501.78870833333,20108.559375,115519.529,32650.418833333333,73204.38554166666,91954.12412499999,22369.340500000002,58559.11720833334,56792.461650000005,38633.38416666666,85066.86491666666,71.0
397,Hungary,2008,109135.86170833332,47194.55841666667,20012.709041666665,125668.80295833334,31539.563833333334,77808.71454166666,92678.423875,23670.081708333335,58358.55283333333,59659.600737500004,41074.34829166667,90608.35979166666,72.0
398,Hungary,2009,103862.16350000001,47434.221625,17876.610416666666,133736.67479166665,28610.568958333333,80607.4035,81650.50770833333,22143.897375,56465.929125,58306.0228375,41691.720583333336,91136.04379166667,62.0
399,Hungary,2010,105675.67245833333,46029.04129166666,17333.94104166667,142191.98041666666,28713.683208333332,84402.8894625,76843.57941666666,23671.124916666668,58340.112166666666,59168.94081666667,43295.742333333335,92412.77429166668,60.0
400,Hungary,2011,111810.30283333334,48097.01954166667,18599.458583333333,145376.00675,28366.060833333333,88588.10734166666,86185.21958333334,24368.58204166667,58806.33375,57868.941183333336,44104.093,93015.89608333334,59.0
401,Hungary,2012,117626.188125,52207.53391666667,17936.713333333333,149699.52720833334,28156.889833333335,89203.4681,87775.43820833333,25393.944166666668,59384.44675,57582.507770833334,46651.775083333334,93168.594,55.0
402,Hungary,2013,121446.48325,53881.27704166667,19379.278958333332,145433.35654166667,28385.823958333334,90756.57583333332,88622.82170833333,25955.0005,57882.67579166667,56285.47857083334,49616.15879166667,98640.22625,57.0
403,Hungary,2014,127371.916125,54250.65158333333,23290.097791666663,144079.35316666667,31181.228875,90978.12179166666,97947.83758333333,26635.139333333336,61871.10070833333,67325.37545833334,55016.372375,97520.97416666667,58.0
404,Hungary,2015,134819.67933333333,55351.90875,27122.248875,148184.73354166668,33359.708666666666,97416.21779166667,95710.50374999999,28438.48716666667,66114.20641666667,72842.97708333333,61432.06070833333,101400.25429166667,54.0
405,Hungary,2016,138200.42762499998,56966.218375,28849.797958333333,152288.550375,36551.76329166667,104543.01295833335,101200.10270833333,30052.375874999998,71201.01345833334,79385.08370833333,67564.458875,104819.98566666666,54.0
406,Hungary,2017,150086.804,61724.514124999994,31543.291375,172972.45004166666,39857.10591666667,108550.98445833333,107143.45304166667,30520.104708333336,80575.978875,84216.244375,72087.71408333334,111557.79808333334,57.0
407,Hungary,2018,160901.48883333334,67486.59729166667,34596.45270833333,189862.93091666666,45025.04475,114790.81283333333,119096.05024999999,28674.273416666667,87801.51979166667,89502.54058333334,81721.786125,117951.62199999999,59.0
408,Hungary,2019,174502.95641666665,75721.251125,36286.09616666666,212963.0259583333,51579.135,121567.82274999999,127807.03004166666,28647.348375,96118.8285,96007.4325,91598.53850000001,131391.41945833332,58.0
409,Hungary,2020,213199.19804761905,91709.17295238095,35861.04485714286,261264.33723809526,62403.99261904762,158468.9449047619,129086.95633333334,34286.89352380952,98220.46852380953,103350.60247619047,72157.50966666666,161878.40699999998,57.0
410,Hungary,2021,548967.8128888889,235567.47433333332,92154.15311111111,668950.9706666666,160406.54111111112,399839.1451111111,331984.7447777778,88191.57255555555,252281.95477777778,262894.1907777778,185152.04844444443,416551.3897777778,59.0
413,Ireland,1997,1806.0205636666665,946.5529088888889,993.9785047777779,2623.8300892222223,1000.649361,1964.740572888889,1597.6188755555556,253.44988,1148.596561111111,1671.8303275555556,1875.6130199999998,1695.8190761111111,100.0
414,Ireland,1998,1840.5791755555556,1017.2647533333334,1125.0389845555555,2949.1352071111114,1108.426991,2041.5467854444444,1771.2525255555556,263.4849933333333,1236.7848843333331,1644.8654023333333,2188.2913722222224,1978.3915674444445,100.0
415,Ireland,1999,1608.2313842857143,952.5193007142858,1000.6428215,2859.4665595,1112.1974272142857,1889.787253,1747.3623807142856,251.35129285714285,1170.6412948571428,1547.0736950714286,2070.520805,2026.3785285714287,100.0
416,Ireland,2000,1824.43328,1057.9873328571427,1201.7965962857143,3262.9641658571427,1242.5798822142858,1989.8951592857143,2194.0234921428573,396.8297092857143,1360.5139537857142,1645.4860703571428,2298.6660228571427,2177.360764285714,94.0
417,Ireland,2001,1938.0366285714285,1121.5740685714286,1286.7348527142858,3582.5389521428574,1348.0416292857142,2389.5484305714285,2046.7573835714286,467.010107,1514.5622878571428,1783.1908487142857,2363.722950714286,2436.9644314285715,98.0
418,Ireland,2002,1950.1674164285716,1227.9556692857143,1177.8314935714284,3916.0986314285715,1385.0424928571429,2772.515012857143,2128.989861428571,545.2192865714286,1555.8719157142857,1974.3969342857142,2525.87816,2662.670057142857,104.0
419,Ireland,2003,1653.5234375,978.4860874999999,1005.1619654583333,3488.608563333333,1210.00565,2584.40192125,2001.5554695833334,539.1516504166667,1385.3805925,1795.57138,2336.84166125,2520.6876525000002,118.0
420,Ireland,2004,1688.9461037499998,969.4041975,1006.5522452083333,3710.491703333333,1243.335665,2756.5873420833336,2192.2603941666666,639.5656250000001,1530.4012112500002,1905.1349254166669,2390.3178229166665,2779.37358875,122.0
421,Ireland,2005,1792.1948575,1036.2938758333332,1116.6952753333333,4062.976140833333,1333.7473320833333,2860.6862804166667,2515.4875141666666,709.9966295833333,1641.0564733333333,2020.6375504166665,2535.8131991666664,3086.59780125,124.0
422,Ireland,2006,1930.8354616666666,1094.6707187499999,1183.3577961666667,4332.737055833333,1444.2973633333334,3147.7215875,2840.82116625,780.7869479166667,1738.6322495833335,2173.09400375,2551.7710841666667,3344.765367916667,123.0
423,Ireland,2007,2052.4150133333333,1148.0987404166667,1284.6356200833334,4738.925666666667,1611.8761495833332,3142.059902083333,3126.5370208333334,863.23001825,1921.3687354166666,2293.9564100000002,2709.8182,3619.0691554166665,127.0
424,Ireland,2008,2074.9669170833336,1149.63482625,1095.11082125,5078.907767083333,1495.3648320833333,3280.9752487500004,3090.6795937499996,827.0401958333333,1788.5348141666666,2382.4262233333334,2754.8124974999996,3183.80471375,131.0
425,Ireland,2009,1924.8789666666664,1093.8808570833332,1082.6274129166666,4734.029392916666,1154.5594325,3333.359465,2424.0501991666665,737.6996166666667,1595.20742,2420.776928333333,2552.4699175,2576.2035462500003,124.0
426,Ireland,2010,1907.4005937499999,1085.05114,973.8466154583333,4826.336397416667,979.9514516666667,3243.0187295833334,2701.1098333333334,675.8317308333334,1626.2885570833332,2367.2231116666667,2606.82947375,2852.1315104166665,111.0
427,Ireland,2011,1984.1530783333335,1066.3515941666667,863.4356716666666,4952.0913245833335,922.3030412500001,3289.0616916666663,2851.3804791666666,635.1617375,1615.1574666666666,2334.6920320833333,2735.4229766666667,2742.614320416667,111.0
428,Ireland,2012,2115.7175154166666,1039.1883625,889.133942625,5112.887548333333,917.551765,3545.38323875,2863.846837083333,599.2598033333334,1526.7088566666669,2345.01082175,2716.660336666667,2559.0709524999997,105.0
429,Ireland,2013,2169.2322520833336,991.2414316666667,905.6799435833333,5277.677217083333,908.2831720833333,3299.615998333333,2823.96725125,548.81588125,1518.4310875,2337.948350166667,2836.8125808333334,2585.11292,110.0
430,Ireland,2014,2001.4988383333332,995.0516712499999,843.6619233333332,5065.00795375,1057.9481733333334,3366.8882558333335,3093.8199833333333,609.6358441666667,1673.9909395833336,2446.2348806249997,3172.6710795833333,2659.61391875,113.0
431,Ireland,2015,2160.1263175,1001.1963445833334,949.08133125,5334.7734775,1087.0359695833333,3543.638175416667,3286.171518041667,627.8742566666666,1870.7183204166668,2557.8726477083333,3259.698064166667,2609.9530029166667,102.0
432,Ireland,2016,2184.1970850000002,1027.1579725,972.9765729166667,5414.506772916667,1080.2640604166666,3556.283177083333,3432.8166641666667,603.8101683333333,1836.6923991666665,2627.1382081666666,3744.0438075,2712.67594375,102.0
433,Ireland,2017,2164.4660379166667,1032.4997291666666,1014.8701633333334,5542.984413333333,1168.54905575,3809.24360625,3303.7146179166666,606.62704625,1941.7627233333333,2636.747813833333,3766.0544470833333,2936.6080629166668,104.0
434,Ireland,2018,2283.0179370833334,1008.3723333333334,1103.3133083333335,5923.109201666666,1232.3399129166667,3811.20548375,3436.1111562500005,619.7818741666666,2167.52435375,2709.8452252083334,3879.5089854166667,3041.1124204166667,107.0
435,Ireland,2019,2362.9713404166664,1089.2754733333334,1182.5436583333333,6117.80612,1234.65251875,4083.448800416667,3639.8292158333334,587.3074825,2191.9057866666667,2875.8956192499995,4113.17819125,3037.5380291666665,108.0
436,Ireland,2020,2245.239417619048,1115.2005371428572,1088.9720880952382,6084.112753809524,1106.4414614285715,4417.822987619047,2718.3914228571425,651.8295661904762,1793.4091895238096,2829.8873976190475,2427.969831904762,2927.7924876190477,107.0
437,Ireland,2021,3508.6211855555553,1893.005058888889,1636.2659482222223,10041.098325555555,1643.0145044444444,6930.590521111111,4145.922825555555,1011.07391,2695.2919833333335,3983.9801655555557,3805.9328222222225,4538.451776666667,107.0
440,Iceland,1997,5965.429777777778,1918.8393333333333,2335.998,6107.412255555555,2475.1089,5123.618955555556,5532.069233333333,380.45921111111113,4942.073722222222,3175.3719,2790.0015555555556,4240.792266666667,104.0
441,Iceland,1998,6438.891888888889,2179.0512222222223,2609.297111111111,6701.283055555556,2846.3371555555555,6161.502044444444,6192.115155555555,570.5303666666666,5670.6098111111105,3778.111677777778,3123.5464444444447,4808.495422222222,111.0
442,Iceland,1999,4519.479571428571,1595.0152142857144,1862.7541428571428,5050.275528571428,2097.935542857143,4651.832114285714,4870.700178571429,602.6773857142856,4236.121628571428,2808.8019785714287,2391.3644285714286,3619.8527,112.0
443,Iceland,2000,4658.5435,1672.160357142857,1938.6802142857143,5789.490521428571,2156.2512142857145,5117.281907142858,5174.271471428571,742.6342285714285,4676.932642857143,3093.558128571429,2716.5152857142857,4048.3738000000003,116.0
444,Iceland,2001,5053.314857142856,1787.962,1960.205,6154.2741857142855,2251.0012142857145,5590.246107142857,4713.2144,850.1527,5118.372714285714,3562.4545714285714,2842.502285714286,4617.949071428571,102.0
445,Iceland,2002,5309.1140000000005,1926.4534999999998,1841.0064285714286,6825.610935714286,2226.333285714286,6354.032785714286,4809.860857142857,992.8433785714286,5518.682,4319.696357142858,2840.521142857143,4934.4297857142865,111.0
446,Iceland,2003,3150.1110000000003,1245.9669999999999,1175.872625,4849.7365875000005,1514.3919166666667,4162.811458333334,3541.9835416666665,706.1686166666667,3543.179166666667,2923.391291666667,1921.4736666666668,3235.86475,125.0
447,Iceland,2004,3312.6850833333333,1278.2243333333333,1224.8686666666667,5406.0950041666665,1641.2477916666667,4410.305791666667,4184.472166666666,740.1235541666666,3797.6414583333335,3016.2200833333336,2016.5808333333334,3646.278791666667,131.0
448,Iceland,2005,3360.7767083333333,1374.0202083333334,1343.1232083333332,5950.745379166667,1914.6116666666667,4631.362833333334,5209.108666666666,792.8147125,4126.223541666667,3388.8899166666665,2229.5549166666665,4075.9570833333332,150.0
449,Iceland,2006,3671.4743333333336,1447.1756666666668,1462.2986666666666,6648.058883333334,2019.9195833333333,5027.416875,5471.500125,847.9048208333334,4391.412791666667,3747.4027499999997,2469.3884583333333,4847.31625,145.0
450,Iceland,2007,3975.9762916666664,1576.1959166666666,1645.88,7664.143187500001,2311.715333333333,5532.373291666667,5948.328958333333,988.0440749999999,4559.524416666666,4087.827333333333,2796.218125,5549.937583333333,162.0
451,Iceland,2008,4507.3665,1667.1347083333333,1767.205,8937.216041666667,2038.363875,6148.537875000001,5368.578875,1008.901875,4520.401041666667,4580.4855,2809.7712083333336,6240.249791666666,123.0
452,Iceland,2009,5129.456458333333,1944.4284166666666,1942.3312916666666,9544.533291666667,2019.582625,6691.455958333333,4734.37125,1004.6357916666666,4558.54125,4857.466958333333,2955.6517083333333,6756.734458333333,97.0
453,Iceland,2010,5327.46075,1974.725125,1715.1253749999998,9406.159583333332,2291.44125,6590.967208333333,5241.735458333334,994.3845416666667,4914.816041666667,4889.201916666667,3156.8632916666666,6481.497291666667,107.0
454,Iceland,2011,5754.409500000001,2001.031875,1675.1085,9811.250875,2760.0010416666664,6754.344208333333,5852.8112083333335,985.0346249999999,5354.382083333333,5107.071166666667,3393.07675,6508.662083333334,111.0
455,Iceland,2012,6383.068458333334,2097.817375,1713.6590416666668,10298.85975,3032.608791666667,6987.7150833333335,6772.436333333334,1127.630875,5687.281749999999,5229.966208333333,3773.5752916666665,6925.357916666667,108.0
456,Iceland,2013,6929.374083333333,2168.508875,1801.4583333333333,10659.321375,3356.4205,7418.663291666667,7024.328833333333,1170.397125,6102.334916666667,5514.280624999999,4415.850458333333,7079.3947499999995,114.0
457,Iceland,2014,7276.322541666667,2242.0984166666667,1813.0812916666666,11370.969416666667,3416.6250416666667,7910.632041666667,7376.63625,1226.808625,6603.782875,5882.813916666667,4997.6852499999995,7550.09175,123.0
458,Iceland,2015,7572.093124999999,2280.487,1866.5405416666665,13258.998,3443.8042083333335,8337.158291666667,7749.2442083333335,1311.718625,7192.30175,6200.819666666666,5891.681333333334,7855.19225,122.0
459,Iceland,2016,8039.75275,2522.8332083333335,1974.95375,13768.202791666668,3603.290625,9151.417583333334,8621.988,1363.1675,8334.272875,6660.706875,8021.140166666667,8629.782208333332,134.0
460,Iceland,2017,8231.780833333332,2631.3776666666668,2039.6237083333333,14452.932125,3596.9103333333333,9825.066,9534.989833333333,1373.4894166666666,9028.539125000001,7276.958583333333,9101.106666666667,9328.502458333334,150.0
461,Iceland,2018,8611.170250000001,2714.281625,2239.141875,16157.673958333333,3758.352166666667,10528.622083333334,9856.458458333333,1561.9305416666666,10190.619458333333,7813.0635,9824.556041666667,9946.437833333333,149.0
462,Iceland,2019,9098.758583333334,2838.389416666667,2411.7230416666666,17157.352541666667,3783.4439166666666,11433.957499999999,9590.664041666667,1916.3000416666666,10866.115083333332,8318.700041666667,10017.000041666666,10710.878541666667,138.0
463,Iceland,2020,10229.393571428573,3581.5819047619048,2692.1361904761907,20193.695904761906,4713.787333333334,13881.085142857142,9085.791761904762,2356.1173809523807,10160.294095238096,10060.345095238095,6439.058285714285,12664.991142857143,130.0
464,Iceland,2021,25393.47188888889,8832.165777777778,6568.212222222222,50194.812999999995,11556.695333333333,34148.534222222224,22479.97177777778,5746.309444444445,25095.429666666667,24633.021666666667,15972.428333333335,31437.990999999998,137.0
467,Italy,1997,36066.95493188889,9774.970971111112,17309.014719,46770.44128588889,17409.51962477778,25991.93975111111,31183.792801999996,5292.603105777777,17369.147912222223,16399.461395555554,17667.721444555555,27916.017551666664,92.0
468,Italy,1998,36926.64392255556,10222.660799888889,18483.839152111108,48760.83117188889,18607.169205,27422.192088888885,32979.75663833333,5958.971846555555,18185.960247777777,17185.376922666666,18867.05329011111,28460.942087777777,92.0
469,Italy,1999,31611.49035035714,9246.201570428571,16408.001688357144,46022.417211785716,17026.68927192857,23520.73773357143,29964.86640957143,5803.244092,16254.235235714284,14519.888390714286,17188.582982571428,25515.492902,88.0
470,Italy,2000,33100.86765792857,10183.388675714286,17011.131507357142,46803.25269214286,17651.450521857143,25780.850853571428,31888.430496642857,5960.623430714286,18090.786574857142,14881.791025714285,19443.25237957143,27814.7271955,80.0
471,Italy,2001,33880.64635478571,10538.574796571427,17245.84299857143,48082.76279657143,17040.799090214285,27872.34135142857,31660.469001571426,6259.328972857143,18364.267860428572,15704.56443642857,19945.01195357143,28792.0374135,82.0
472,Italy,2002,33656.07924714286,10638.6961045,16969.509667857143,49895.53681285714,17350.663491642856,28769.847716428572,32252.168918071427,6661.867277857143,18983.759215428574,16391.244879285714,20423.719096428573,28736.561329357144,87.0
473,Italy,2003,29092.7101925,9216.25829625,14558.755502499998,46275.48396404167,15070.65846625,24225.095245,28863.461759541668,6347.655810166667,16636.743844666667,14158.16270625,18411.804123458332,25915.689350041666,98.0
474,Italy,2004,29657.775006249998,9295.509111041667,14351.038032083334,49145.35585008334,15391.2704125,25411.2444025,29667.4739805,6664.6558025,17486.200062208332,14573.13347475,19210.041515041667,25427.320244291666,105.0
475,Italy,2005,30436.484670833335,9362.531250333333,15342.6016925,51134.70000616667,15703.583957499999,26650.60713958333,30889.153676375,6711.68272,17293.94709316667,15442.546738541665,19725.741426375,27383.661538291664,105.0
476,Italy,2006,31579.041524999997,9543.421850875,15504.1665825,53221.497490208334,16267.993109583333,28715.915246250002,31925.54894695833,6870.415047083334,18700.15091775,16269.077125458332,20596.64793916667,29263.291863541668,104.0
477,Italy,2007,32494.69058416667,10066.0304055,15730.12113125,54927.686489458334,17075.031972250003,30214.649975833334,32913.49937616666,6950.055636624999,19175.459361208334,17123.213957833334,21781.004807875,30829.608810916663,107.0
478,Italy,2008,34992.98236041667,9901.60660325,16485.880474583333,57029.21862958333,16792.444818333333,31890.818969999997,32247.150005291667,6669.1133525000005,18692.644556416668,17228.888718083334,22147.088992083332,31436.401685041666,109.0
479,Italy,2009,34125.654737916666,9610.262694583334,15279.5450125,57321.51917708333,15743.974260416668,31583.066217083335,30738.710289916668,6464.322402916667,18596.453804416666,17502.556952041665,21827.274405833334,28838.773093791668,106.0
480,Italy,2010,34631.63932041667,9714.510236291668,16048.802562083334,59416.46275483334,16553.684192083332,34278.75961583333,31821.531426999998,7010.417258958333,19462.370795583334,17782.17155833333,22549.710421249998,30619.891850875003,101.0
481,Italy,2011,34262.1934575,10182.505285875,16191.007453333334,60799.106198375,16753.242729583333,34360.428008333336,32648.454425958334,6890.294366583334,19777.45036025,17636.224343500002,23260.05219458333,31732.060878541666,101.0
482,Italy,2012,34073.175008750004,10616.021657166666,15396.588774583333,63185.27716970834,15861.193179583332,34039.06817591667,32095.862641541666,6776.989243249999,18939.561576541666,17837.986944333334,22718.105940833335,30354.089629791666,95.0
483,Italy,2013,33939.51718791667,10567.935344791667,14969.094652083333,64967.30317375,15290.611545416667,32860.79326625,30288.559645541667,5474.958975416666,17937.371891875,17845.144383666666,22786.400949166666,29967.616544624998,100.0
484,Italy,2014,34131.33581708333,10651.554147541667,15695.38224375,62185.08106175,15339.207475833333,32633.038077083333,30692.44304741667,5278.818957500001,18218.508237291666,18350.863305041665,23399.89879125,30390.578142,102.0
485,Italy,2015,35102.009248333336,10964.352569625,16199.25805625,63737.40436220833,15638.290406666667,33172.94167083334,31434.353011333336,5454.576578333334,19203.90472745833,18451.972857208333,25220.175817208336,30981.762946166666,93.0
486,Italy,2016,35214.2861875,11100.838657125001,16087.88681875,65860.83807320833,15973.07244125,32910.33901916666,31555.882030166667,5755.133119166666,19347.53727420833,18250.153371,25660.50205125,31644.859709291664,90.0
487,Italy,2017,36235.219288333334,11644.334453458332,16316.520737958332,65106.163144666665,16078.785422916668,33119.58528291667,33593.959743375,6137.454598333334,19788.855000708332,18669.598205625,26832.240129583337,32708.298222083333,90.0
488,Italy,2018,36736.702473749996,11859.307992249998,16820.77163108333,66084.546526625,16619.170570291666,33985.3420475,35384.087171,5877.865439583334,20182.441305083335,19296.088030125,27513.076089583334,33470.71872725,92.0
489,Italy,2019,37397.6801425,12164.273021708332,16484.421437458335,66560.713286625,16986.828011125,34021.47457208334,36431.783336333334,6693.195015375,20794.191276041667,19628.193741916668,28267.670261291667,33834.58026733333,88.0
490,Italy,2020,37541.77827714286,11585.003674238096,12462.757025238094,62954.16245533333,15156.289172047618,34073.60967047619,25270.49435371429,6183.81786352381,15604.666272904762,18690.24397542857,16215.48428257143,29216.320276380953,89.0
491,Italy,2021,56989.38407,16505.593041777778,18676.56994888889,88665.71972388889,22603.754424666666,50958.74464444444,37703.18826277778,8631.237647,22906.931831333335,25472.191922333335,24192.925787777778,42605.990747777774,89.0
492,Lithuania,1999,1128.996857857143,299.27833607142855,209.06280878571428,1095.636045142857,154.36348464285714,655.5225498571428,434.88052535714286,64.39107571428572,276.5025873571429,837.9880267857143,157.0493629285714,311.4963484285714,41.0
493,Lithuania,2000,1088.0490495,334.50408914285714,217.62506414285713,1156.6646019285713,204.0869145714286,559.9667534285715,592.7622421428571,97.46094214285714,296.3738248571429,845.3646927857143,131.78772264285715,367.8920337857143,42.0
494,Lithuania,2001,1185.5339079285714,354.60828864285713,234.84931264285714,1212.4198672857144,229.70337999999998,635.2897403571429,609.0309650714286,113.21785285714286,336.7893795,895.9844916428572,126.99533307142858,430.9358818571428,42.0
495,Lithuania,2002,1309.0484667857143,433.63333864285715,235.611638,1314.1058384285714,244.03496964285713,770.4390912142857,592.9808033571428,121.79407428571429,386.8686729285714,955.1061603571428,143.55619228571427,465.57798278571425,44.0
496,Lithuania,2003,1410.2550383750001,445.676994375,231.39252712500002,1275.5549525416666,273.84290833333336,864.0401073749999,653.6390145833333,150.56662395833334,437.683324375,1008.3258388333334,173.52768945833336,535.7919668333333,47.0
497,Lithuania,2004,1525.7099870416666,449.7663171666666,288.29599037500003,1375.3993737499998,306.06763383333333,859.5780195833332,740.893119,177.4186372083333,484.52467270833336,1043.6578072083332,183.59717475,595.2631645416667,51.0
498,Lithuania,2005,1593.0012964583332,490.84271712500004,361.42343916666664,1505.1901932916664,371.527613,1039.4924787083335,840.2479695833334,179.039054125,540.3466791666666,1090.1263235833333,195.54715324999998,656.105688125,53.0
499,Lithuania,2006,1656.9015634999998,566.200907875,420.92812304166665,1608.281926375,401.29440974999994,1036.8681502916668,1039.3813065833333,188.46542325,590.7827456666666,1136.0463656250001,198.60172154166665,759.8065604583334,56.0
500,Lithuania,2007,1814.47240275,601.26135075,513.029261875,1710.182819125,433.047784375,1141.2435379166666,1242.0714954166667,219.60238704166667,700.0354939166667,1160.3277610833334,216.94764195833332,942.8733947916667,62.0
501,Lithuania,2008,2100.098608,595.4884151666666,439.0905770833333,1882.914838375,462.08899170833337,1251.8905840833334,1383.43440425,252.98502354166666,696.4201567916666,1183.0585830416667,260.29306983333333,1009.9756832500001,68.0
502,Lithuania,2009,1836.8716784583332,556.038382625,373.2438295833333,1846.2917616666666,394.0590119583333,1192.8947889583333,981.07283425,266.1313137083333,569.5287411666667,1179.7949197083333,219.47278858333334,812.7352749583333,64.0
503,Lithuania,2010,1766.9363899166667,558.1052261666667,383.27785908333334,1848.4456000416667,392.0848398333333,1302.3751365416667,1035.0480976249999,268.50014304166666,581.9220084583334,1145.4673930000001,209.667420375,914.805105625,59.0
504,Lithuania,2011,1853.2452749583333,629.6019382083333,391.486640375,2055.933827375,505.6039962083333,1463.042993625,1128.7252725,265.3441828333333,662.2507230833334,1123.457490625,215.98862320833334,987.0644360833334,60.0
505,Lithuania,2012,1986.3484731666667,657.5300559583333,410.5498462083333,2174.2642046666665,532.6211476666666,1526.3431558749999,1210.9896687916666,302.21569700000003,711.6050598749999,1113.8207859166666,265.96419545833334,979.6100705416667,58.0
506,Lithuania,2013,2052.5939774583335,655.0002768333334,421.07339916666666,2303.4296116250002,542.23948875,1594.9428894583334,1304.78297,328.1722530833333,812.4997129583334,1110.089721125,267.854353875,1007.410700375,60.0
507,Lithuania,2014,2042.733842375,693.3896352083334,445.99093416666665,2445.898552,557.3228137083333,1709.4851248333334,1348.0987425,328.73255283333333,885.4251262500001,1102.8238112916667,298.7301228333333,1112.3966497083334,61.0
508,Lithuania,2015,2092.411077166667,706.4793334166667,483.25229179166666,2501.8452963333334,608.8555944583333,1749.6924667916667,1402.3311610833334,354.0548777083333,980.2201224583333,1103.1562554583334,345.69091116666664,1228.058526625,56.0
509,Lithuania,2016,2148.7270853333334,676.9393611666667,494.80010541666667,2628.0073526250003,641.7856732916666,1727.0712216250001,1429.8072276666664,351.13172979166666,974.1109784166666,1104.587601,407.6958539583333,1295.05457125,56.0
510,Lithuania,2017,2214.204585625,676.2214504166667,515.1696979166667,2688.3573423333332,699.4345946666667,1805.0426829583332,1616.1972120833334,376.9784838333333,1039.4699139583333,1113.231605875,460.418634125,1396.8187907916665,58.0
511,Lithuania,2018,2258.8501898333334,653.0064795416666,559.6246191666667,2800.1384539583337,757.7531234583333,1850.332179,1749.4917034999999,380.6574284583333,1091.33609675,1148.2323615833334,517.650156,1492.5060596249998,60.0
512,Lithuania,2019,2275.91894925,689.4211081666667,571.7059479166667,2906.285031833333,800.44468525,2091.5247394166668,1852.8811491249999,356.7658035,1159.7863924583332,1168.042937,577.1121467083334,1575.6280812916666,59.0
513,Lithuania,2020,2166.2683354285714,650.4978566190476,471.5261204761905,2673.754774809524,789.3276726666667,2051.0887865238096,1486.0859740952383,352.5023631428571,949.3516173333334,1100.3268536190476,407.9620314285714,1511.3972743333334,61.0
514,Lithuania,2021,3088.164313222222,881.1868665555555,701.2805544444444,3007.7287436666666,1103.1970808888889,2412.8317774444445,2056.644210666667,447.46191633333336,1289.219106222222,1289.9989292222222,535.8845299999999,1971.855107888889,63.0
517,Luxembourg,1997,728.0702744444444,844.6520901111112,420.4417777777778,1325.4396355555555,527.2278844444445,747.9665233333333,1187.444647,165.15357400000002,732.3995551111111,524.9725244444444,595.4371866666667,1110.9057277777779,110.0
518,Luxembourg,1998,745.46109,911.3636096666667,424.66432000000003,1403.128868888889,579.8923855555555,762.46525,1205.6527892222223,185.27593844444445,781.0326742222222,570.5396666666667,635.6888453333333,1251.3220273333334,110.0
519,Luxembourg,1999,681.7702528571429,1111.5346023571428,396.2187535714285,1289.5528385714285,558.2890621428571,712.5381749999999,1255.9402555714285,188.8844012857143,807.5993312857144,514.4044407142857,646.5695070714286,1396.33736,104.0
520,Luxembourg,2000,734.94789,1224.8968885,419.5824857142857,1478.0584392857143,592.5893978571429,661.7615364285714,1558.4565129999999,188.61148271428573,820.1853555,499.3637757142857,657.3309638571428,1539.7153772857143,95.0
521,Luxembourg,2001,740.3129835714286,1028.5273834285715,451.09381571428577,1601.5025235714286,600.6362121428572,727.5982678571428,1617.1302312142857,195.18160978571427,859.4968340714286,534.6536785714286,631.2485957142857,1568.7477885714286,97.0
522,Luxembourg,2002,775.6035557142857,1219.592570642857,528.5413778571428,1711.4178392857143,622.4500364285714,809.8160842857143,1590.0223165,213.8468507142857,862.2568039285715,584.5626192857143,688.4771728571429,1697.8104335714286,101.0
523,Luxembourg,2003,758.927665,1125.717945875,486.79262625,1566.3527516666666,628.3883191666666,775.0505070833333,1567.93648,194.12663791666668,828.685549625,507.78025625000004,692.9834261249999,1595.4212525,113.0
524,Luxembourg,2004,755.8254570833333,1181.2448215416666,495.1107975,1628.4527054166665,645.7801570833334,865.4981804166667,1762.926160625,207.91330912499998,824.705332375,528.20996875,720.3604853749999,1595.710341125,117.0
525,Luxembourg,2005,780.551165,1121.5964967500001,510.32920416666667,1668.1919675,626.5067075000001,907.4986233333334,1873.7897187916667,218.24796525,821.6179352083333,549.89616375,695.99863975,1718.463346625,116.0
526,Luxembourg,2006,828.3492483333333,1045.79243625,511.37523749999997,1749.7296675,655.64319375,939.8069045833332,1916.8328824166665,224.08503325,866.7502229583333,582.0407041666666,697.2180576249999,1891.5068478333333,116.0
527,Luxembourg,2007,891.0715004166667,1086.0260895416666,481.9847508333333,1788.1768779166666,682.287085,977.2681216666666,1983.3352874583334,224.76639241666666,950.2885562916667,614.6471925,709.6129280416667,1851.29467,122.0
528,Luxembourg,2008,917.1208291666667,1108.5370786666667,528.6805395833334,1847.5231008333333,698.95375875,1017.6032083333333,2114.8545386250003,223.67127220833333,942.3751798333333,645.5338795833333,735.9217199999999,1903.9393874999998,125.0
529,Luxembourg,2009,915.06336625,1092.9144740833333,533.3698491666667,1787.4244158333333,703.99867125,1076.0107958333333,1915.9262164583333,216.05176995833335,939.4917770000001,686.5249762499999,736.72888375,1840.1035466666665,124.0
530,Luxembourg,2010,932.5273045833333,1088.0190698333333,556.6598775,1881.0040970833334,705.8653487500001,999.2501545833334,2021.6274780833335,229.48441454166667,885.9172125,733.9487108333333,762.65320875,1822.6830337499998,121.0
